  1			-7.87135199
  1			-7.87135199
  2			-7.87190711
  3			-7.87355390
  4			-7.87623787
  5			-7.87987223
  6			-7.88434340
  7			-7.88951793
  8			-7.89525005
  9			-7.90138924
 10			-7.90778715
 11			-7.91430350
 12			-7.92081056
 13			-7.92719632
 14			-7.93336613
 15			-7.93924328
 16			-7.94476844
 17			-7.94989856
 18			-7.95460508
 19			-7.95887211
 20			-7.96269434
 21			-7.96607511
 22			-7.96902459
 23			-7.97155816
 24			-7.97369498
 25			-7.97545684
 26			-7.97686715
 27			-7.97795015
 28			-7.97873032
 29			-7.97923186
 30			-7.97947835
 31			-7.97949248
 32			-7.97929588
 33			-7.97890899
 34			-7.97835098
 35			-7.97763976
 36			-7.97679193
 37			-7.97582285
 38			-7.97474666
 39			-7.97357631
 40			-7.97232369
 41			-7.97099960
 42			-7.96961389
 43			-7.96817552
 44			-7.96669258
 45			-7.96517240
 46			-7.96362159
 47			-7.96204614
 48			-7.96045139
 49			-7.95884218
 50			-7.95722284
 51			-7.95559724
 52			-7.95396886
 53			-7.95234078
 54			-7.95071578
 55			-7.94909631
 56			-7.94748455
 57			-7.94588245
 58			-7.94429170
 59			-7.94271383
 60			-7.94115016
 61			-7.93960185
 62			-7.93806991
 63			-7.93655523
 64			-7.93505856
 65			-7.93358055
 66			-7.93212176
 67			-7.93068264
 68			-7.92926359
 69			-7.92786493
 70			-7.92648689
 71			-7.92512968
 72			-7.92379343
 73			-7.92247824
 74			-7.92118417
 75			-7.91991124
 76			-7.91865942
 77			-7.91742867
 78			-7.91621893
 79			-7.91503010
 80			-7.91386206
 81			-7.91271469
 82			-7.91158784
 83			-7.91048135
 84			-7.90939504
 85			-7.90832873
 86			-7.90728223
 87			-7.90625535
 88			-7.90524787
 89			-7.90425959
 90			-7.90329030
 91			-7.90233977
 92			-7.90140779
 93			-7.90049414
 94			-7.89959859
 95			-7.89872092
 96			-7.89786092
 97			-7.89701835
 98			-7.89619300
 99			-7.89538466
100			-7.89459309
101			-7.89381810
102			-7.89305945
103			-7.89231696
104			-7.89159040
105			-7.89087957
106			-7.89018427
107			-7.88950431
108			-7.88883949
109			-7.88818961
110			-7.88755449
111			-7.88693395
112			-7.88632780
113			-7.88573586
114			-7.88515797
115			-7.88459395
116			-7.88404364
117			-7.88350688
118			-7.88298350
119			-7.88247336
120			-7.88197630
121			-7.88149217
122			-7.88102084
123			-7.88056216
124			-7.88011600
125			-7.87968222
126			-7.87926070
127			-7.87885131
128			-7.87845393
129			-7.87806844
130			-7.87769474
131			-7.87733271
132			-7.87698223
133			-7.87664322
134			-7.87631557
135			-7.87599918
136			-7.87569396
137			-7.87539982
138			-7.87511667
139			-7.87484443
140			-7.87458303
141			-7.87433238
142			-7.87409241
143			-7.87386305
144			-7.87364423
145			-7.87343589
146			-7.87323798
147			-7.87305042
148			-7.87287317
149			-7.87270617
150			-7.87254938
151			-7.87240275
152			-7.87226624
153			-7.87213981
154			-7.87202342
155			-7.87191703
156			-7.87182063
157			-7.87173417
158			-7.87165763
159			-7.87159100
160			-7.87153425
161			-7.87148737
162			-7.87145034
163			-7.87142315
164			-7.87140579
165			-7.87139826
166			-7.87140056
167			-7.87141269
168			-7.87143464
169			-7.87146644
170			-7.87150808
171			-7.87155958
172			-7.87162095
173			-7.87169222
174			-7.87177339
175			-7.87186450
176			-7.87196557
177			-7.87207664
178			-7.87219772
179			-7.87232887
180			-7.87247011
181			-7.87262149
182			-7.87278305
183			-7.87295483
184			-7.87313690
185			-7.87332930
186			-7.87353209
187			-7.87374532
188			-7.87396906
189			-7.87420338
190			-7.87444834
191			-7.87470401
192			-7.87497048
193			-7.87524781
194			-7.87553609
195			-7.87583540
196			-7.87614584
197			-7.87646749
198			-7.87680044
199			-7.87714481
200			-7.87750068
201			-7.87786816
202			-7.87824736
203			-7.87863840
204			-7.87904138
205			-7.87945643
206			-7.87988367
207			-7.88032323
208			-7.88077524
209			-7.88123982
210			-7.88171712
211			-7.88220728
212			-7.88271045
213			-7.88322676
214			-7.88375639
215			-7.88429947
216			-7.88485617
217			-7.88542666
218			-7.88601110
219			-7.88660967
220			-7.88722253
221			-7.88784988
222			-7.88849188
223			-7.88914873
224			-7.88982061
225			-7.89050772
226			-7.89121026
227			-7.89192843
228			-7.89266242
229			-7.89341244
230			-7.89417871
231			-7.89496144
232			-7.89576083
233			-7.89657710
234			-7.89741048
235			-7.89826118
236			-7.89912942
237			-7.90001543
238			-7.90091942
239			-7.90184163
240			-7.90278226
241			-7.90374154
242			-7.90471969
243			-7.90571693
244			-7.90673346
245			-7.90776950
246			-7.90882524
247			-7.90990088
248			-7.91099662
249			-7.91211262
250			-7.91324905
251			-7.91440608
252			-7.91558383
253			-7.91678243
254			-7.91800199
255			-7.91924259
256			-7.92050429
257			-7.92178712
258			-7.92309107
259			-7.92441612
260			-7.92576220
261			-7.92712917
262			-7.92851689
263			-7.92992513
264			-7.93135361
265			-7.93280199
266			-7.93426984
267			-7.93575665
268			-7.93726184
269			-7.93878470
270			-7.94032442
271			-7.94188005
272			-7.94345052
273			-7.94503459
274			-7.94663085
275			-7.94823770
276			-7.94985332
277			-7.95147567
278			-7.95310243
279			-7.95473102
280			-7.95635850
281			-7.95798163
282			-7.95959674
283			-7.96119975
284			-7.96278610
285			-7.96435072
286			-7.96588798
287			-7.96739160
288			-7.96885464
289			-7.97026943
290			-7.97162746
291			-7.97291940
292			-7.97413493
293			-7.97526275
294			-7.97629051
295			-7.97720468
296			-7.97799057
297			-7.97863224
298			-7.97911248
299			-7.97941279
300			-7.97951339
301			-7.97939328
302			-7.97903033
303			-7.97840138
304			-7.97748254
305			-7.97624942
306			-7.97467758
307			-7.97274309
308			-7.97042318
309			-7.96769717
310			-7.96454750
311			-7.96096103
312			-7.95693059
313			-7.95245663
314			-7.94754918
315			-7.94222981
316			-7.93653361
317			-7.93051109
318			-7.92422958
319			-7.91777419
320			-7.91124782
321			-7.90477015
322			-7.89847523
323			-7.89250778
324			-7.88701797
325			-7.88215500
326			-7.87805985
327			-7.87485758
328			-7.87265002
329			-7.87150944
330			-7.87147382
331			-7.87254435
332			-7.87468535
333			-7.87782665
334			-7.88186813
335			-7.88668599
336			-7.89214005
337			-7.89808142
338			-7.90435978
339			-7.91082991
340			-7.91735691
341			-7.92382012
342			-7.93011551
343			-7.93615684
344			-7.94187563
345			-7.94722036
346			-7.95215499
347			-7.95665714
348			-7.96071611
349			-7.96433088
350			-7.96750820
351			-7.97026088
352			-7.97260621
353			-7.97456474
354			-7.97615911
355			-7.97741320
356			-7.97835145
357			-7.97899825
358			-7.97937755
359			-7.97951254
360			-7.97942544
361			-7.97913732
362			-7.97866804
363			-7.97803619
364			-7.97725905
365			-7.97635265
366			-7.97533175
367			-7.97420995
368			-7.97299969
369			-7.97171234
370			-7.97035825
371			-7.96894684
372			-7.96748665
373			-7.96598541
374			-7.96445012
375			-7.96288707
376			-7.96130196
377			-7.95969987
378			-7.95808541
379			-7.95646268
380			-7.95483537
381			-7.95320677
382			-7.95157980
383			-7.94995710
384			-7.94834099
385			-7.94673352
386			-7.94513653
387			-7.94355164
